A	Coef.BasalvsLP	Coef.BasalvsML	Coef.LPvsML	t.BasalvsLP	t.BasalvsML	t.LPvsML	p.value.BasalvsLP	p.value.BasalvsML	p.value.LPvsML	Res.BasalvsLP	Res.BasalvsML	Res.LPvsML	Genes.ENTREZID	Genes.SYMBOL	Genes.TXCHROM
13052	9.26778024371615	-0.102308983947008	-0.749978760078996	-0.647669776131988	0	0	0	0.999371272907288	0.879275896795215	0.956065241804305	0	0	0	13052	Cxadr	chr16
12228	1.48522200742448	0.0765457592734791	0.513146757916824	0.436600998643345	0	0	0	0.999512019352732	0.980265713700753	0.989308883500895	0	0	0	12228	Btg3	chr16
67102	4.46829288144796	3.56923306883415	3.52933388827252	-0.0398991805616284	12.4283319275876	12.6512043293588	0	8.6753605623356e-07	7.5724604866017e-07	0.999652897693422	1	1	0	67102	D16Ertd472e	chr16
27393	4.40488249784067	0.210866794701443	-0.252076158539796	-0.462942953241239	0	0	0	0.999819014283745	0.999788353327246	0.99850041365777	0	0	0	27393	Mrpl39	chr16
67374	2.74255184192048	2.7672586751281	2.74497169081893	-0.022286984309172	5.30786899172018	5.42297616600143	0	0.000368646506330279	0.000321229310849387	0.997862490160623	1	1	0	67374	Jam2	chr16
11957	6.42639568117941	0.217969791615173	-0.327088099962857	-0.545057891578031	0	0	0	0.998861982365355	0.997195506163037	0.986959412405343	0	0	0	11957	Atp5j	chr16
14390	6.0306971665227	0.387365747275424	0.811055939664569	0.423690192389145	0	0	0	0.99910175235538	0.902273902554812	0.999115874967534	0	0	0	14390	Gabpa	chr16
11820	10.6519707645145	0.46167103782993	0.767077269993964	0.305406232164033	0	0	0	0.997300806619697	0.929698567053143	0.999681173074895	0	0	0	11820	App	chr16
100038614	1.68855310724147	0.58219127343909	1.3085876628455	0.726396389406405	0	0.745335671567439	0	0.837053208033742	0.23901721624426	0.735779332398249	0	0	0	100038614	Gm10791	chr16
224405	-0.0491837241828102	1.65747986068373	1.15166496205512	-0.505814898628603	0.709694427635227	0.171095651961849	0	0.259571484396807	0.454971954462754	0.767308369327392	0	0	0	224405	Cyyr1	chr16
11504	7.3041480057974	4.13722934378486	4.50994912663685	0.372719782851987	11.2690398417834	12.5979180216024	0	1.84098197565754e-06	7.97242124493009e-07	0.983270218234058	1	1	0	11504	Adamts1	chr16
23794	2.80789534635025	1.53938845320081	3.13388869166813	1.59450023846732	1.20910563942385	4.29611148870674	1.17521303623654	0.130889760677179	0.00134747017884876	0.137389616539152	0	1	0	23794	Adamts5	chr16
67768	3.16823561586686	0.107959074304747	-0.20368316781001	-0.311642242114757	0	0	0	0.999565840408289	0.999163412517945	0.997978435533084	0	0	0	67768	N6amt1	chr16
78913	6.12084955309392	-0.246426619900585	-0.0857774213583795	0.160649198542205	0	0	0	0.999957181564668	0.999992127535422	0.999988569926778	0	0	0	78913	Ltn1	chr16
53858	1.7299625922007	-0.212164833223501	-0.599213129844773	-0.387048296621272	0	0	0	0.996723191625399	0.954384547157016	0.991016494356435	0	0	0	53858	Rwdd2b	chr16
74112	6.63352021347074	-0.696334853054077	0.282072629686812	0.97840748274089	0	0	0	0.888205628505764	0.993161191735398	0.538955047127833	0	0	0	74112	Usp16	chr16
12469	7.83509143065832	0.585098746810725	0.604726365247137	0.0196276184364121	0	0	0	0.993887351711584	0.992182688784337	0.999995948779862	0	0	0	12469	Cct8	chr16
12013	7.88808972594604	0.44086366832928	1.51488297628294	1.07401930795366	0	2.41007651946294	0.382520580020559	0.984174822747117	0.021329195809856	0.356046581023802	0	0	0	12013	Bach1	chr16
54420	3.07554318299773	-4.07211639106679	-5.98096851630269	-1.9088521252359	-10.4661732194941	-17.2805514610808	-4.93873596491881	3.20302774466333e-06	7.26399064882457e-08	0.000577214557729686	-1	-1	-1	54420	Cldn8	chr16
21844	5.68622256348581	0.664823387498187	2.17088322319507	1.50605983569689	0	5.66641760401579	2.59424759421415	0.933590707043422	0.000240787216590781	0.0160195877127958	0	1	0	21844	Tiam1	chr16
20655	6.07201576989871	-0.403244045059162	-0.217760868136572	0.18548317692259	0	0	0	0.999628688720819	0.999941264082978	0.999973330412781	0	0	0	20655	Sod1	chr16
224432	5.92040279975805	-0.312196771368717	0.257107410981866	0.569304182350583	0	0	0	0.997679757690795	0.998490595563948	0.983556797480516	0	0	0	224432	Scaf4	chr16
26559	2.31480519554022	6.20928466714938	7.28342398287253	1.07413931572315	10.615840902035	11.9387554449529	0.128466614339052	3.05746107969348e-06	1.30365555767452e-06	0.454035203162497	1	1	0	26559	Hunk	chr16
66578	2.40147670787643	1.32679887369944	0.812068868559574	-0.514730005139867	1.36881232814891	0	0	0.104226000728816	0.789029810905147	0.96163963531064	0	0	0	66578	Mis18a	chr16
207932	5.62822035474949	0.273484780217041	0.302460414392542	0.0289756341755005	0	0	0	0.998976759540351	0.998729572234684	0.999962151114561	0	0	0	207932	Urb1	chr16
70967	2.47619617451079	3.25041960787229	1.96027300790446	-1.29014659996783	7.34527944722418	3.7519029480978	-0.938978926273275	4.15909900526827e-05	0.00283214955922069	0.187718333670249	1	1	0	70967	Eva1c	chr16
68001	4.82800123185693	0.128071976971212	-0.924646651092533	-1.05271862806374	0	0	-0.337789500844906	0.999664168327764	0.674289159573022	0.372129843727673	0	0	0	68001	Cfap298	chr16
104015	5.05764828321174	-0.69257729616164	-0.599942520691478	0.0926347754701622	0	0	0	0.937025398655241	0.972088139629141	0.999759147561122	0	0	0	104015	Synj1	chr16
67394	0.0238289734129395	0.0588283967409535	1.07183741668567	1.01300901994472	0	0.110618360197794	0.0202322391754335	0.979055688332953	0.46377063045041	0.499223328563884	0	0	0	67394	4930404I05Rik	chr16
67367	6.61554432210491	-0.198241698683869	0.512652900578282	0.710894599262152	0	0	0	0.985234215548631	0.920031942830889	0.823836984161882	0	0	0	67367	Paxbp1	chr16
15976	5.84854322160288	-0.670366350956971	0.115942448287426	0.786308799244397	0	0	0	0.982086368243602	0.99993879600143	0.939447778418598	0	0	0	15976	Ifnar2	chr16
16155	4.18311457395295	-1.50212707683631	-1.07979529681574	0.422331780020574	-3.02056222795956	-0.478498888915471	0	0.0083224384012229	0.322582475307355	0.997331094037964	-1	0	0	16155	Il10rb	chr16
15975	5.92265215663782	0.176416288197665	0.125542837526267	-0.0508734506713973	0	0	0	0.999930412674541	0.999959536242629	0.999990757076487	0	0	0	15975	Ifnar1	chr16
15980	5.22940094845874	-1.84627761741088	-1.60426251573838	0.242015101672499	-5.45687521396538	-3.89872913503602	0	0.000307289358222507	0.0022993721944988	0.999657420708017	-1	-1	0	15980	Ifngr2	chr16
77975	4.472574247119	0.243535053064549	-0.304474678546254	-0.548009731610803	0	0	0	0.999514429201377	0.99934181888743	0.993423372944803	0	0	0	77975	Tmem50b	chr16
246738	0.724649681153699	-0.798558639670112	-1.38214099533889	-0.583582355668776	0	-0.997535264812936	0	0.685877486435042	0.174061167773358	0.86018984336697	0	0	0	246738	Dnajc28	chr16
14450	5.66000866646857	0.561117416409505	0.322081444395826	-0.239035972013679	0	0	0	0.98564864483808	0.998409835070438	0.99942526248035	0	0	0	14450	Gart	chr16
20658	9.540792578623	-0.376558711615154	0.197429451937511	0.573988163552665	0	0	0	0.994789380114444	0.998780791145419	0.981064648832159	0	0	0	20658	Son	chr16
60364	3.62166526144713	-1.35252810267442	-0.258679750981496	1.09384835169292	-2.49841736572966	0	0.692733762447618	0.0185890959433037	0.99952186207925	0.254091017592555	0	0	0	60364	Donson	chr16
66609	4.26473236217589	0.236410451696141	0.130727046155148	-0.105683405540994	0	0	0	0.999839440918443	0.999949604171397	0.999966161356225	0	0	0	66609	Cryzl1	chr16
16443	5.63885810471951	0.223778951118621	1.51722030375523	1.29344135263661	0	2.88341624870595	1.73623113104246	0.998929097429347	0.0102577102526633	0.0604645574618043	0	1	0	16443	Itsn1	chr16
28080	5.75026482882367	0.459884994924876	0.0882706126049779	-0.371614382319898	0	0	0	0.994659506593097	0.999827095986996	0.99830852152292	0	0	0	28080	Atp5o	chr16
53881	7.23193385642032	-0.637027341952218	0.572820366210796	1.20984770816301	0	0	1.72266591921612	0.987291948633705	0.994118400692144	0.0617204189439893	0	0	0	53881	Slc5a3	chr16
121022	5.40446908442699	-0.734331940779753	0.229324871922137	0.96365681270189	0	0	0	0.913023918966449	0.998702508051763	0.582136494514536	0	0	0	121022	Mrps6	chr16
68936	3.46997817682423	1.24386654210877	0.775946930647338	-0.467919611461432	1.59160556588641	0	0	0.0751665168722847	0.919995040147181	0.996002829751813	0	0	0	68936	Smim11	chr16
54720	8.13259985692082	2.62456440923447	1.77236598090267	-0.852198428331794	6.44545508280242	3.03279985877191	0	0.000102159886119352	0.00817148511205932	0.736650874329518	1	1	0	54720	Rcan1	chr16
209195	5.91323663547855	-7.12907776773397	-4.21547393042058	2.91360383731339	-19.7164261022371	-10.5426841250411	7.58296936977662	2.69007452933904e-08	3.04259637103658e-06	3.30760316577071e-05	-1	-1	1	209195	Clic6	chr16
12394	9.15285330841252	1.43037823386596	1.01489417968377	-0.415484054182183	2.9176666453603	0.0999703796756555	0	0.00973406740435772	0.46142051075429	0.998881301828113	1	0	0	12394	Runx1	chr16
224440	1.72083390080397	1.23759188044057	1.03298247776944	-0.204609402671133	0.850804735550036	0.12606728666357	0	0.209890521871423	0.451430233387937	0.990156475137659	0	0	0	224440	Setd4	chr16
12408	4.87430828052936	0.711219762794253	-0.133953947664426	-0.845173710458679	0	0	0	0.975282889347638	0.999960688951303	0.886403752996177	0	0	0	12408	Cbr1	chr16
109857	1.80778652144901	3.40633498017501	2.90518746663188	-0.501147513543128	12.2679563577855	10.8842781070139	0	9.55367721361803e-07	2.34716451830206e-06	0.979024127575062	1	1	0	109857	Cbr3	chr16
70028	6.1070458930459	-0.309892184273988	-0.728269960127406	-0.418377775853418	0	0	0	0.998991706170625	0.942819420349941	0.998145980612245	0	0	0	70028	Dop1b	chr16
338467	4.97492752141816	-0.361713605809177	-0.265411686565646	0.0963019192435306	0	0	0	0.998890156801454	0.999554498238146	0.999937486503248	0	0	0	338467	Morc3	chr16
110749	3.57331035481119	1.99270939786673	1.18805173063277	-0.804657667233963	3.2240582332331	0.66547828876072	0	0.00612977404693261	0.262307067299655	0.729925133453956	1	0	0	110749	Chaf1b	chr16
110948	4.37744383077446	-0.786121113600355	-1.04969691614117	-0.263575802540816	0	-0.314122167860063	0	0.889214780422353	0.380752645745692	0.999432197884324	0	0	0	110948	Hlcs	chr16
56176	2.94185946766588	0.169470380874977	-0.233052299662101	-0.402522680537078	0	0	0	0.999579965285567	0.999449849137678	0.997508696891235	0	0	0	56176	Pigp	chr16
22129	7.14629547448584	1.14016383279928	1.35159662922984	0.211432796430561	0.905660823587189	2.27021681706983	0	0.195853983556055	0.0265188158659449	0.99975444940933	0	0	0	22129	Ttc3	chr16
13185	4.35753970029756	1.17219877935663	0.556339844380497	-0.615858934976131	0.859656667435561	0	0	0.207562339226286	0.975785394077339	0.958356981195612	0	0	0	13185	Vps26c	chr16
13548	7.20824433905627	-0.117203599401824	-0.0206599296098453	0.0965436697919788	0	0	0	0.99992780334141	0.999988855302814	0.999966973603456	0	0	0	13548	Dyrk1a	chr16
16516	1.37802246962231	-3.47461476757897	-2.21504433495974	1.25957043261923	-4.61806332054889	-2.19900426699833	0.595840740709637	0.000885440688887996	0.0298302286008675	0.284342346094915	-1	0	0	16516	Kcnj15	chr16
13876	-0.226142557846796	2.94597865592525	1.75677679305778	-1.18920186286747	2.23214457942768	0.973508532572742	-0.213211929835422	0.0291180486287397	0.183284278834624	0.437780149930071	0	0	0	13876	Erg	chr16
23872	10.4122850316569	-1.81722988398855	-1.34147581465183	0.475754069336729	-4.36025095585503	-1.82562207239228	0	0.00122097894945381	0.0527675572141032	0.991040644377416	-1	0	0	23872	Ets2	chr16
56088	4.31920797022729	0.652640685788164	0.680155594754802	0.027514908966638	0	0	0	0.980562621315421	0.975206936523361	0.999982690530705	0	0	0	56088	Psmg1	chr16
93871	7.6327973633156	-0.428152889459407	0.388762671009062	0.81691556046847	0	0	0	0.964226916855138	0.971942653453514	0.75440220067345	0	0	0	93871	Brwd1	chr16
15312	7.7919575440756	0.370974995567069	-0.136895663019649	-0.507870658586718	0	0	0	0.999665576197227	0.999963343930941	0.999065798185013	0	0	0	15312	Hmgn1	chr16
71446	2.92761711779474	-2.5883991282077	-2.88910696605783	-0.300707837850132	-6.76309656964207	-8.18139629512902	0	7.34539888856493e-05	1.92176819459806e-05	0.997025147076478	-1	-1	0	71446	Wrb	chr16
50795	0.158403379166137	2.43482271950389	3.31716554909998	0.882342829596089	4.4238279758712	6.6850108523966	0	0.00112444923483204	8.02205431178686e-05	0.62106518242766	1	1	0	50795	Sh3bgr	chr16
93961	0.741178130087244	-1.02771474589461	-0.712518076992598	0.315196668902009	-0.0587684689256805	0	0	0.478616741790538	0.720960030119473	0.927188478203672	0	0	0	93961	B3galt5	chr16
72058	1.55621871871133	-5.99246291400257	-5.14428637046022	0.848176543542357	-16.6145287100257	-13.7408393659166	0	9.86254831903781e-08	4.17086303279991e-07	0.808640026357213	-1	-1	0	72058	Igsf5	chr16
18546	0.602708216885214	0.738554973180145	-1.25671922014893	-1.99527419332907	0	-0.798951996114187	-2.88757091057087	0.749525340224032	0.223807613775131	0.0102047207347793	0	0	0	18546	Pcp4	chr16
13508	3.23155683551199	-4.64171366513566	-7.09660277755519	-2.45488911241953	-7.83952963732932	-13.3323956143725	-5.26767617087308	2.70044461847233e-05	5.58004770817075e-07	0.000385905718764219	-1	-1	-1	13508	Dscam	chr16
56175	3.7632998038625	-1.21749382804963	0.762997581987661	1.98049141003729	-0.683856966947158	0	2.9985557188996	0.25679915870658	0.742198422786033	0.00861384448500357	0	0	0	56175	Bace2	chr16
17857	-0.59854514596231	-2.24525483093589	-1.10351273759108	1.14174209334481	-3.83153162364437	-0.306809826248817	0.483551540152608	0.00253230999193734	0.383558410524441	0.320906232277004	-1	0	0	17857	Mx1	chr16
52793	-1.73358702174472	-4.79053875751452	-5.8195855984859	-1.02904684097137	-5.58883005612716	-7.29745599400008	-0.0613878983856273	0.000277294540490809	4.66262834774173e-05	0.47762673082828	-1	-1	0	52793	Fam3b	chr16
17858	1.42222465457724	-0.0706871852354902	0.429118467681239	0.49980565291673	0	0	0	0.992879356165317	0.926612263576222	0.903100390134452	0	0	0	17858	Mx2	chr16
50528	7.06787105067999	-4.68441852945173	-6.62188453959026	-1.93746601013853	-16.2243768619643	-24.0275358532539	-4.57164392935958	1.1434983305855e-07	5.61371552591075e-09	0.000923402747336885	-1	-1	-1	50528	Tmprss2	chr16
72388	7.43604540906031	-0.749495796104266	-0.735769207067092	0.0137265890371738	0	0	0	0.944715969722786	0.951866564748908	0.999994144368638	0	0	0	72388	Ripk4	chr16
114604	4.28555834992412	-0.403260254904787	-0.145036507380445	0.258223747524341	0	0	0	0.998761810448077	0.999890333664672	0.999761752517125	0	0	0	114604	Prdm15	chr16
207781	5.29018755802365	-0.883760845225683	-0.714146120885676	0.169614724340007	0	0	0	0.825089879820323	0.9799251492478	0.999969842860089	0	0	0	207781	C2cd2	chr16
114565	6.61112277983954	-1.19836436968276	-0.266299111654129	0.932065258028629	-1.09406575629761	0	0	0.152965609838408	0.998221255460618	0.65103493477204	0	0	0	114565	Zbtb21	chr16
320586	0.654060856824312	-0.566698620546232	0.383691503477084	0.950390124023316	0	0	0	0.869435953688947	0.934074863539883	0.553311733316108	0	0	0	320586	A630089N07Rik	chr16
328734	0.718460891765153	-0.444911300296671	-0.579911443412774	-0.135000143116104	0	0	0	0.965895762374306	0.930568208308585	0.996787073105634	0	0	0	328734	Pisd-ps2	chr17
624086	2.04197948650016	-0.170935894156928	-0.42791819032943	-0.256982296172502	0	0	0	0.999354056447987	0.995460826825796	0.999019989491055	0	0	0	624086	A230045G11Rik	NA
106583	6.68256923809802	-0.613294940437522	-0.328382706910195	0.284912233527328	0	0	0	0.991958472785747	0.99962481136584	0.999845402695716	0	0	0	106583	Scaf8	chr17
319358	2.41801031771045	-0.643103620661481	-0.00519995025461739	0.637903670406863	0	0	0	0.962252903830265	0.999982745285228	0.966822321933305	0	0	0	319358	C530047H08Rik	NA
24001	6.07230265962113	0.0229135883054372	1.31202688727489	1.28911329896945	0	1.11322039991269	1.10184599388523	0.999177480934896	0.149069232286836	0.151377314547593	0	0	0	24001	Tiam2	chr17
224481	1.99080326198207	0.804237145920915	0.616565103878186	-0.187672042042729	0	0	0	0.784487438443009	0.935815074788174	0.996153058644568	0	0	0	224481	Tfb1m	chr17
239985	7.32194219887693	0.304614884160694	-0.089515987658042	-0.394130871818736	0	0	0	0.999547312178814	0.999942095917139	0.999339846528899	0	0	0	239985	Arid1b	chr17
70544	4.98318832242788	0.0946423575491373	0.187822270157956	0.0931799126088189	0	0	0	0.999887516917016	0.999721488813925	0.999918475970355	0	0	0	70544	Tmem242	chr17
666919	0.502614862819769	-0.0423576946762422	-0.0181777531112886	0.0241799415649536	0	0	0	0.999352987448026	0.999758087611879	0.999672578328008	0	0	0	666919	Gm8363	chr17
224454	3.16895653431167	-1.83969617249484	-2.08493225939075	-0.245236086895909	-3.31151565848513	-4.35424404122165	0	0.00537778576560514	0.00123151494205898	0.995967196247038	-1	-1	0	224454	Zdhhc14	chr17
66616	5.56185458740593	-0.139851400468705	-0.419786950328429	-0.279935549859724	0	0	0	0.999980647357845	0.999692108245556	0.999950879524231	0	0	0	66616	Snx9	chr17
20975	5.68072781426709	-0.515875929211288	-0.72878984698982	-0.212913917778532	0	0	0	0.997803707991885	0.971043965871951	0.999934949725601	0	0	0	20975	Synj2	chr17
321007	3.62348037064987	-1.27159843688899	-0.970597116181287	0.301001320707706	-1.43804361116471	0	0	0.0942784477662262	0.560050974964597	0.998125852533853	0	0	0	321007	Serac1	chr17
66467	5.17776703714812	0.583202508546517	-0.305315449803566	-0.888517958350083	0	0	0	0.97887459826539	0.998418539671479	0.743571068980477	0	0	0	66467	Gtf2h5	chr17
68842	6.15664585320785	-0.416371584972068	-0.510142139073263	-0.0937705541011953	0	0	0	0.999134144432521	0.99763724409491	0.999977522222862	0	0	0	68842	Tulp4	chr17
77106	2.52766696965137	-0.522533636160083	-1.39723992259889	-0.874706286438804	0	-2.26577434138554	0	0.983092178370029	0.0267031613707298	0.760050373455212	0	0	0	77106	Tmem181a	chr17
100310872	-0.0864884259671122	0.180082068001006	-0.061353145565702	-0.241435213566708	0	0	0	0.985087220035944	0.995976541376614	0.979822591437499	0	0	0	100310872	Dynlt1a	chr17
547127	-0.414707312091636	-0.607716823964414	-1.27524838737815	-0.667531563413734	0	-0.794986875390723	0	0.843047969037421	0.224927372901275	0.826680174946428	0	0	0	547127	Tmem181b-ps	chr17
100040500	1.30335902406643	-0.64779145836513	-0.666798288222617	-0.019006829857487	0	0	0	0.922654751248452	0.917868008019867	0.999832662636025	0	0	0	100040500	Gm2808	NA
100040563	1.02014722287438	-0.627868631033793	-1.57015209733937	-0.942283466305574	0	-2.64908085228673	0	0.927171542197141	0.0147154942892399	0.60647219524304	0	0	0	100040563	Dynlt1c	chr17
100040525	0.920135013260578	-2.46670937351925	-2.05192795861928	0.414781414899966	-4.6358308295479	-3.33656680717922	0	0.000851335942445598	0.00518537379107542	0.971675121426028	-1	-1	0	100040525	Tmem181c-ps	chr17
100040531	1.83925421082211	0.214804755531222	-0.597724550276024	-0.812529305807246	0	0	0	0.99494245577722	0.946643656638762	0.78507616900201	0	0	0	100040531	Dynlt1f	chr17
83672	0.830102745808704	-2.82650703890957	-2.91448991810194	-0.0879828791923647	-6.82831447805324	-7.25811430592263	0	6.88727994909312e-05	4.50481849788345e-05	0.999210085871698	-1	-1	0	83672	Sytl3	chr17
22350	10.1606226682707	-0.919733509195533	-1.68468921039435	-0.764955701198819	0	-4.0989631712194	0	0.681414136510144	0.00174045339709466	0.91543976539454	0	-1	0	22350	Ezr	chr17
100040654	-1.46671338767131	-2.46813543809573	-4.17590535529978	-1.70776991720406	-2.96857496827425	-6.79703601423444	-1.85427820879249	0.00906374012848229	7.28388567438118e-05	0.0505544609761038	-1	-1	0	100040654	Gm2885	NA
73617	0.472173960687929	-0.647231894254128	0.0878203019433601	0.735052196197488	0	0	0	0.906070956595903	0.99790497850881	0.849341248256826	0	0	0	73617	1700122H20Rik	chr17
100037282	2.64457829194726	-0.247911707601151	-0.464152149315593	-0.216240441714442	0	0	0	0.99871124157288	0.993257163109006	0.999271915908309	0	0	0	100037282	Rsph3b	chr17
380608	3.23514944628833	-0.486803606430249	-1.28863197107205	-0.801828364641797	0	-1.54750995211565	0	0.98421807161898	0.0802621157219101	0.849472355152668	0	0	0	380608	Tagap1	chr17
68195	2.69965336878875	-0.980680706287587	-0.990282316908831	-0.00960161062124376	0	0	0	0.545827414192312	0.523513467389116	0.999989255888749	0	0	0	68195	Rnaset2b	chr17
20112	1.28436213859545	1.98877424865375	2.29515836421818	0.306384115564429	3.29674222598819	4.28552152081082	0	0.00549974145865861	0.00135199508127328	0.969684477821943	1	1	0	20112	Rps6ka2	chr17
68655	3.78059778626668	-1.49591547273382	1.01170992123386	2.50762539396768	-1.01057987068365	0.0215120278901823	2.96347964280665	0.171455649209586	0.494751163166548	0.00914102935960129	0	0	0	68655	Fndc1	chr17
72536	0.880780681241469	-0.941064457771039	-1.48908597708072	-0.548021519309677	0	-2.05229193539699	0	0.590243354855454	0.0372154332761073	0.961945864530503	0	0	0	72536	Tagap	chr17
66832	3.16092402200633	-0.265818846845834	-0.337191340639039	-0.0713724937932043	0	0	0	0.99940496198862	0.999018780343123	0.99993819076875	0	0	0	66832	Rsph3a	chr17
100037283	4.1716308659344	-1.09248308126598	-0.939868206327211	0.152614874938767	-0.710804184445395	0	0	0.248751852052169	0.672674868790055	0.999949232522313	0	0	0	100037283	Rnaset2a	chr17
75296	4.43608351364861	0.0666105847282132	-0.0479667369546748	-0.114577321682888	0	0	0	0.999974006579447	0.999984095493267	0.999963968786227	0	0	0	75296	Fgfr1op	chr17
55951	1.45166765487191	-0.957314158838821	-0.654389353045135	0.302924805793686	0	0	0	0.576848592089679	0.928856185611806	0.995970423195014	0	0	0	55951	Mpc1	chr17
106489	2.16592302137011	-0.745954061248201	-0.426655937089091	0.31929812415911	0	0	0	0.79796567168784	0.959910162587459	0.982010909914707	0	0	0	106489	Sft2d1	chr17
66931	-0.00309706557804589	-1.486779923788	-3.36594673858988	-1.87916681480188	-1.24276628539586	-6.55173008156439	-2.79612251984077	0.124772059222079	9.21844056457944e-05	0.0117359096666268	0	-1	0	66931	1700010I14Rik	chr17
19317	7.30090150653696	0.722364847097609	1.07369840997463	0.351333562877016	0	0.438137953731013	0	0.931209214176943	0.336468110351114	0.998560767512689	0	0	0	19317	Qk	chr17
50873	1.27952063948566	-1.02808602353197	-0.745615183576155	0.282470839955818	-0.12890781116462	0	0	0.450321779228934	0.862352835727298	0.996361948545541	0	0	0	50873	Prkn	chr17
68262	1.51011493869564	3.77687218324554	3.45674108290204	-0.320131100343502	9.99300109962828	9.67410119584562	0	4.49637853255826e-06	5.68884171102739e-06	0.97542833287163	1	1	0	68262	Agpat4	chr17
26407	5.8527145746823	0.462504168600185	0.165929261539568	-0.296574907060617	0	0	0	0.995380905194207	0.999682488405099	0.999297573718253	0	0	0	26407	Map3k4	chr17
224523	0.0964023210942215	-1.19002935503792	-0.893954483015884	0.296074872022033	-0.698572789518743	0	0	0.252379281216996	0.64706067892488	0.989208428015826	0	0	0	224523	4732491K20Rik	chr17
16004	7.60854767059243	-0.36162359663625	-0.843431294068202	-0.481807697431952	0	0	0	0.999736909010743	0.893846699939857	0.99936138645037	0	0	0	16004	Igf2r	chr17
104103	1.88597916729994	-1.00072593114368	-0.549784237531059	0.450941693612623	-0.00287663425830807	0	0	0.498911763558996	0.943526736321712	0.975499693174899	0	0	0	104103	Airn	chr17
240023	-1.21716562383309	3.30502942806605	3.17716140607664	-0.127868021989408	5.72883945957321	5.76097791461326	0	0.00022662857028495	0.000217979406079197	0.976371723944588	1	1	0	240023	Pnldc1	chr17
67681	3.79812817092312	1.18871676596656	0.695695679621889	-0.493021086344672	0.878436995176163	0	0	0.202726019793935	0.913587549934766	0.978543153889866	0	0	0	67681	Mrpl18	chr17
21454	8.04781809196232	0.186625675199529	0.273965587124648	0.0873399119251186	0	0	0	0.999943731001934	0.999868508446351	0.999989749833806	0	0	0	21454	Tcp1	chr17
224530	1.0315323974933	0.245634938601748	0.792321142782408	0.546686204180659	0	0	0	0.995131375222783	0.804611725627733	0.957498671191921	0	0	0	224530	Acat3	chr17
110460	4.0729502333091	0.23881890490834	0.657381467614463	0.418562562706123	0	0	0	0.999772483729011	0.982858566927484	0.998838603941886	0	0	0	110460	Acat2	chr17
100502686	2.1783901471376	-0.0547286597139336	-0.363622004443946	-0.308893344730012	0	0	0	0.999347012429049	0.99146650957513	0.99447282366656	0	0	0	100502686	Gm15946	NA
60532	5.52863890852388	-0.282290078524218	-0.0704157790787407	0.211874299445477	0	0	0	0.994884258986386	0.99925510394402	0.997756717166744	0	0	0	60532	Wtap	chr17
20656	6.64311506737549	-1.47261930227146	-0.545425853314671	0.927193448956788	-3.00862081344445	0	0	0.00847465413192159	0.990053481682779	0.683632245447549	-1	0	0	20656	Sod2	chr17
72578	0.895477408867865	-3.42413588579827	-3.22067508589441	0.203460799903858	-7.92329153925624	-7.26811878229336	0	2.43518937504358e-05	4.47789755136944e-05	0.996262278956945	-1	-1	0	72578	2700054A10Rik	chr17
21646	-0.290501486255967	-1.42639955818812	-1.17449467595503	0.251904882233082	-1.34807871304711	-0.553113299632843	0	0.107401040635303	0.297752373708546	0.985633372384832	0	0	0	21646	Tcte2	chr17
17356	8.11097529157551	-1.98348258108054	-1.36892549272262	0.614557088357923	-8.20991807204295	-3.09278800711004	0	1.8665375231978e-05	0.00746017383542436	0.995418176666888	-1	-1	0	17356	Afdn	chr17
240025	4.27544687766178	-1.9004292452477	-0.0610113265093011	1.8394179187384	-3.03097191246208	0	2.91922937080445	0.0081970884922752	0.996207292390829	0.00971559545889082	-1	0	0	240025	Dact2	chr17
64074	2.03844226835262	-0.813130130740156	-0.0151423706099778	0.797987760130179	0	0	0	0.739594837931264	0.999395798095857	0.76336421830491	0	0	0	64074	Smoc2	chr17
21826	3.77370803605593	-0.669148188434746	1.13243913860836	1.80158732704311	0	0.25017124786437	1.57991446934863	0.743262926772988	0.406315102458154	0.0767722946993669	0	0	0	21826	Thbs2	chr17
67912	4.66130883513701	-0.800098996274913	-0.977859577012989	-0.177760580738076	0	0	0	0.848957815133362	0.547820568209056	0.999449101714242	0	0	0	67912	1600012H06Rik	chr17
72057	5.52906971550389	1.15747492673301	1.35756324242421	0.2000883156912	1.09314056085166	2.49053152353303	0	0.15315584968703	0.0188184183409873	0.999804523939599	0	0	0	72057	Phf10	chr17
106740	2.50955516652526	0.514362549426702	1.29927814651837	0.784915597091664	0	1.03996750697661	0	0.939506638992179	0.164479509327945	0.759985307719162	0	0	0	106740	NA	NA
381062	2.46104051383592	0.924514836128853	0.408723265481457	-0.515791570647397	0	0	0	0.643883662482835	0.993617761280633	0.98140752059009	0	0	0	381062	Ermard	chr17
13388	4.82780854937736	5.06379695741283	6.69376165953837	1.62996470212554	14.6499024644141	18.6332188894177	2.09024473971785	2.54241759342772e-07	4.12692103671686e-08	0.0350969569560662	1	1	0	13388	Dll1	chr17
67544	5.40163832825476	-0.427789357848852	-0.0786115815141724	0.349177776334679	0	0	0	0.999421817793983	0.999983850591796	0.999821886191402	0	0	0	67544	Fam120b	chr17
19170	6.90516783565551	0.0916517839197706	-0.495528758367699	-0.58718054228747	0	0	0	0.999976784130193	0.998508506106623	0.997053144893411	0	0	0	19170	Psmb1	chr17
